,name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level,prob_not_leaving,prob_leaving
7336,LOMAS,0.52,0.75,4,266,3,0,0,0,marketing,medium,2,1.0,0.0
7334,BAREFOOT,0.9,0.98,2,243,3,0,0,0,marketing,medium,2,1.0,0.0
7333,GONSALEZ,0.61,0.93,3,250,4,0,0,0,management,medium,2,1.0,0.0
7329,THARPE,0.73,1.0,4,146,3,0,0,0,sales,medium,2,1.0,0.0
7328,CLARE,0.23,0.96,4,242,6,0,0,0,marketing,medium,2,1.0,0.0
7327,SEGER,0.61,0.78,4,244,4,0,0,0,RandD,medium,2,1.0,0.0
7322,WHITACRE,0.82,0.73,3,183,3,0,0,0,IT,low,1,1.0,0.0
7321,GATTO,0.74,0.73,3,267,3,0,0,0,product_mng,low,1,1.0,0.0
7320,PURYEAR,0.75,0.98,2,161,3,0,0,0,product_mng,low,1,1.0,0.0
7319,SUTPHIN,0.81,0.95,3,204,2,0,0,0,product_mng,low,1,1.0,0.0
7317,SAAD,0.72,0.98,3,211,2,0,0,0,IT,low,1,1.0,0.0
7272,LINDEMANN,0.54,0.91,2,156,3,0,0,0,sales,low,1,1.0,0.0
7269,BEVINS,0.97,0.84,3,223,3,0,0,0,sales,low,1,1.0,0.0
7192,KITTS,0.66,0.72,5,152,3,1,0,0,sales,low,1,1.0,0.0
7206,LAPIERRE,0.68,0.74,4,215,3,0,0,0,accounting,low,1,1.0,0.0
7220,HARTFORD,0.8,0.94,3,150,3,0,0,0,technical,medium,2,1.0,0.0
7219,LEVERETT,0.49,0.94,4,195,3,1,0,0,technical,medium,2,1.0,0.0
7214,FULLMER,0.57,0.98,3,236,3,1,0,0,technical,medium,2,1.0,0.0
7213,SELTZER,0.72,0.73,5,211,2,0,0,0,technical,medium,2,1.0,0.0
7212,WATFORD,0.66,0.96,4,160,2,0,0,0,technical,medium,2,1.0,0.0
7209,DOGGETT,0.87,0.98,3,174,3,0,0,0,hr,low,1,1.0,0.0
7208,HARDEMAN,0.6,0.82,3,143,3,0,0,0,hr,low,1,1.0,0.0
7207,YUNG,0.5,0.81,3,183,3,0,0,0,hr,low,1,1.0,0.0
7204,SPERLING,0.59,0.97,3,258,2,0,0,0,accounting,low,1,1.0,0.0
7264,DECASTRO,0.23,0.94,4,142,4,0,0,0,sales,medium,2,1.0,0.0
7203,WEESE,0.66,0.9,3,250,2,0,0,0,sales,low,1,1.0,0.0
7202,HERREN,0.82,0.75,4,224,3,0,0,0,sales,low,1,1.0,0.0
7200,CARGILL,0.89,0.76,3,251,2,1,0,0,sales,low,1,1.0,0.0
7199,JESSEN,0.66,0.74,4,270,2,1,0,0,sales,low,1,1.0,0.0
7198,LITCHFIELD,0.69,0.7,4,169,2,0,0,0,sales,low,1,1.0,0.0
7197,TORRE,0.53,0.94,4,202,3,1,0,0,sales,low,1,1.0,0.0
7196,HANCE,0.51,0.83,3,133,3,0,0,0,sales,low,1,1.0,0.0
7193,EIDSON,0.66,0.98,4,163,3,1,0,0,sales,low,1,1.0,0.0
7224,GRIMALDI,0.89,0.73,3,169,3,0,0,0,support,high,3,1.0,0.0
7225,CULLUM,0.94,0.82,3,246,3,0,0,0,support,low,1,1.0,0.0
7227,MONTE,0.89,0.9,4,101,6,0,0,0,support,medium,2,1.0,0.0
7230,SHIVER,0.98,0.97,4,196,4,0,0,0,support,low,1,1.0,0.0
7261,COSENTINO,0.58,0.86,4,257,3,0,0,0,sales,low,1,1.0,0.0
7260,BOJORQUEZ,0.99,0.86,4,196,2,1,0,0,marketing,high,3,1.0,0.0
7259,CHESNEY,0.86,0.91,4,182,2,0,0,0,marketing,medium,2,1.0,0.0
7258,KLATT,0.82,0.9,3,227,3,0,0,0,marketing,medium,2,1.0,0.0
7257,SALTZMAN,0.74,1.0,4,219,3,0,0,0,management,medium,2,1.0,0.0
7256,BARBIERI,0.93,0.87,4,218,4,0,0,0,technical,medium,2,1.0,0.0
7254,MOXLEY,0.73,0.91,4,241,2,1,0,0,accounting,medium,2,1.0,0.0
7250,FLORIO,0.77,0.94,4,225,2,0,0,0,RandD,medium,2,1.0,0.0
7248,SAITO,0.57,0.75,5,252,3,0,0,0,RandD,medium,2,1.0,0.0
7245,WROBEL,0.75,0.96,4,150,2,0,0,0,product_mng,low,1,1.0,0.0
7243,ALBIN,0.97,0.99,3,196,3,0,0,0,product_mng,low,1,1.0,0.0
7240,DEEL,0.2,0.76,5,188,3,0,0,0,IT,low,1,1.0,0.0
7239,FIRESTONE,0.83,0.99,4,184,3,0,0,0,IT,low,1,1.0,0.0
7237,IZQUIERDO,0.65,1.0,4,195,3,0,0,0,IT,low,1,1.0,0.0
7235,JUDSON,0.72,0.71,3,135,3,0,0,0,technical,low,1,1.0,0.0
7233,NIEMI,0.71,0.71,4,221,3,0,0,0,technical,low,1,1.0,0.0
7231,LAZARUS,0.98,0.97,3,209,3,0,0,0,support,low,1,1.0,0.0
6993,HEYWARD,0.5,0.88,4,172,4,0,0,0,support,medium,2,1.0,0.0
6991,MOORHEAD,0.63,0.73,5,168,3,0,0,0,technical,low,1,1.0,0.0
6614,LAVALLEE,0.65,0.83,4,263,3,1,0,0,support,high,3,1.0,0.0
6745,THOMASSON,0.73,0.87,3,227,4,0,0,0,accounting,low,1,1.0,0.0
6761,HUDSPETH,0.56,0.97,3,270,3,1,0,0,technical,medium,2,1.0,0.0
6755,SATTLER,0.99,0.92,3,154,3,0,0,0,technical,medium,2,1.0,0.0
6752,DILLINGHAM,0.83,0.86,3,273,3,0,0,0,technical,medium,2,1.0,0.0
6751,FULK,0.58,0.91,3,124,2,0,0,0,technical,medium,2,1.0,0.0
6750,QUIROGA,0.67,0.75,3,194,3,0,0,0,hr,medium,2,1.0,0.0
6749,WROBLEWSKI,0.96,0.85,3,186,2,0,0,0,hr,medium,2,1.0,0.0
6748,ARNESON,0.98,0.74,4,139,3,0,0,0,hr,medium,2,1.0,0.0
6747,RODRIGUE,0.8,0.95,3,247,3,0,0,0,hr,medium,2,1.0,0.0
6744,BARNWELL,0.83,0.74,3,259,3,1,0,0,accounting,low,1,1.0,0.0
6767,EWALD,0.73,0.95,3,149,2,0,0,0,support,low,1,1.0,0.0
6743,BUCKLES,0.48,0.98,4,174,3,0,0,0,sales,low,1,1.0,0.0
6740,THRASH,0.56,0.7,4,135,2,0,0,0,sales,low,1,1.0,0.0
6739,WINCHELL,0.74,0.77,4,206,3,0,0,0,sales,low,1,1.0,0.0
6738,BEGGS,0.71,0.83,5,206,3,0,0,0,sales,low,1,1.0,0.0
6732,MAZE,0.91,0.71,5,156,3,0,0,0,sales,low,1,1.0,0.0
6729,FAST,0.87,0.8,4,197,3,0,0,0,sales,low,1,1.0,0.0
6727,MICELI,0.85,0.85,3,182,3,0,0,0,sales,low,1,1.0,0.0
6724,GWINN,0.33,0.85,2,127,3,0,0,0,marketing,medium,2,1.0,0.0
6762,WITTMAN,0.85,0.8,4,158,3,0,0,0,support,medium,2,1.0,0.0
6770,NICKELS,0.55,0.91,3,179,3,1,0,0,support,low,1,1.0,0.0
6988,NEZ,0.61,0.97,4,256,4,0,0,0,technical,medium,2,1.0,0.0
6789,EBERLY,0.63,0.81,4,265,2,0,0,0,RandD,medium,2,1.0,0.0
6808,OXFORD,0.72,0.99,4,156,2,1,0,0,sales,low,1,1.0,0.0
6807,STRUBLE,0.96,0.99,4,233,3,0,0,0,sales,low,1,1.0,0.0
6802,NESBIT,0.7,0.83,3,159,3,0,0,0,sales,low,1,1.0,0.0
6796,ALVA,0.56,0.76,4,206,2,1,0,0,support,low,1,1.0,0.0
6795,SANDLER,0.58,0.77,3,180,2,0,0,0,accounting,high,3,1.0,0.0
6794,CATLIN,0.61,1.0,5,139,2,0,0,0,sales,medium,2,1.0,0.0
6791,SCHRAM,0.61,0.72,4,182,2,1,0,0,RandD,medium,2,1.0,0.0
6790,MAXSON,0.83,0.71,4,196,2,0,0,0,RandD,medium,2,1.0,0.0
6788,KHALIL,0.96,0.82,5,164,2,0,0,0,RandD,medium,2,1.0,0.0
6771,SANMIGUEL,0.51,0.8,4,257,2,0,0,0,support,low,1,1.0,0.0
6787,KOVAL,0.96,0.85,5,171,2,0,0,0,RandD,medium,2,1.0,0.0
6782,KILLINGSWORTH,0.66,0.85,5,271,4,0,0,0,product_mng,low,1,1.0,0.0
6781,MIDKIFF,0.8,0.73,3,168,2,0,0,0,IT,low,1,1.0,0.0
6780,RUSSEL,0.83,0.71,3,243,2,1,0,0,IT,low,1,1.0,0.0
6777,ROGAN,0.59,0.89,3,192,2,0,0,0,IT,low,1,1.0,0.0
6776,SHEEHY,0.55,0.71,3,211,2,0,0,0,management,low,1,1.0,0.0
6774,EICHELBERGER,0.65,0.75,4,270,2,0,0,0,technical,low,1,1.0,0.0
6773,ALFANO,0.65,0.95,3,190,3,0,0,0,technical,low,1,1.0,0.0
6723,KILLION,0.65,0.96,5,226,2,1,0,0,marketing,medium,2,1.0,0.0
6722,LINDEMAN,0.63,0.88,5,260,3,0,0,0,marketing,medium,2,1.0,0.0
6721,ENDICOTT,0.66,0.81,5,135,2,0,0,0,management,low,1,1.0,0.0
6644,MCAVOY,0.64,0.9,5,279,5,0,0,0,management,medium,2,1.0,0.0
6662,CALDER,0.62,0.75,4,216,2,0,0,0,sales,low,1,1.0,0.0
6660,YEN,0.88,0.72,3,193,4,0,0,0,sales,low,1,1.0,0.0
6656,PARMER,0.22,0.92,6,220,4,1,0,0,sales,low,1,1.0,0.0
6652,STEELMAN,0.13,0.88,3,146,5,0,0,0,sales,low,1,1.0,0.0
6651,BRECKENRIDGE,0.77,0.78,3,165,2,0,0,0,sales,low,1,1.0,0.0
6650,KAIN,0.24,0.83,3,208,5,0,0,0,sales,low,1,1.0,0.0
6648,VIA,0.81,0.86,4,249,3,0,0,0,sales,low,1,1.0,0.0
6645,DISHMAN,0.73,0.94,4,213,3,1,0,0,marketing,medium,2,1.0,0.0
6639,ERNEST,0.77,0.71,3,134,3,0,0,0,marketing,medium,2,1.0,0.0
6718,RESNICK,0.66,0.75,4,200,4,0,0,0,accounting,medium,2,1.0,0.0
6638,GOTO,0.78,0.76,3,238,3,0,0,0,marketing,medium,2,1.0,0.0
6637,CHENOWETH,0.88,0.89,3,171,2,0,0,0,RandD,medium,2,1.0,0.0
6634,SHEALY,0.91,0.78,4,153,3,0,0,0,RandD,medium,2,1.0,0.0
6632,ENCARNACION,0.95,0.74,3,139,2,0,0,0,IT,medium,2,1.0,0.0
6630,PLAZA,0.82,0.77,3,108,6,0,0,0,product_mng,medium,2,1.0,0.0
6624,HINZ,0.95,0.73,4,238,3,1,0,0,IT,low,1,1.0,0.0
6619,LISTON,0.75,0.85,4,181,3,0,0,0,technical,low,1,1.0,0.0
6617,GAINER,0.68,0.73,4,197,3,0,0,0,support,low,1,1.0,0.0
6663,LANDAU,0.81,0.96,3,226,3,0,0,0,sales,low,1,1.0,0.0
6667,QUIMBY,0.56,0.92,5,160,3,0,0,0,accounting,low,1,1.0,0.0
6669,DU,0.56,0.85,5,230,3,0,0,0,accounting,medium,2,1.0,0.0
6673,KENNARD,0.75,0.75,4,266,3,0,0,0,hr,medium,2,1.0,0.0
6710,KERLEY,0.49,0.91,5,231,3,0,0,0,RandD,medium,2,1.0,0.0
6709,LUSSIER,0.7,0.9,4,254,3,0,0,0,IT,medium,2,1.0,0.0
6708,DARCY,0.79,0.97,6,113,2,1,0,0,product_mng,medium,2,1.0,0.0
6706,WHITELEY,0.86,0.86,4,227,2,0,0,0,product_mng,low,1,1.0,0.0
6705,MCCOMAS,0.63,0.79,2,206,5,0,0,0,product_mng,low,1,1.0,0.0
6703,RUDE,0.87,0.74,5,248,2,0,0,0,IT,low,1,1.0,0.0
6701,EWELL,0.66,0.72,4,223,4,0,0,0,IT,low,1,1.0,0.0
6699,WALDO,0.79,0.86,5,270,2,0,0,0,management,low,1,1.0,0.0
6697,LUEVANO,0.55,0.72,4,273,3,0,0,0,technical,low,1,1.0,0.0
6696,ROGER,0.77,0.9,4,163,3,0,0,0,technical,low,1,1.0,0.0
6691,SUTTLES,0.14,0.72,4,254,4,0,0,0,support,low,1,1.0,0.0
6689,MCATEE,0.83,0.94,3,160,3,0,0,0,support,low,1,1.0,0.0
6688,PAULK,0.52,0.95,3,171,3,1,0,0,support,low,1,1.0,0.0
6686,BOGGESS,0.91,0.82,3,145,3,1,0,0,support,medium,2,1.0,0.0
6685,GRIGG,0.83,0.86,4,139,3,0,0,0,support,medium,2,1.0,0.0
6681,PEARSALL,0.54,0.9,3,164,3,0,0,0,technical,high,3,1.0,0.0
6680,WILMOT,0.78,0.72,4,258,3,0,0,0,technical,medium,2,1.0,0.0
6809,WULF,0.97,1.0,3,198,2,0,0,0,sales,low,1,1.0,0.0
6810,MARRON,0.55,0.9,4,191,3,0,0,0,sales,low,1,1.0,0.0
6816,BOWLER,0.74,0.86,5,153,2,0,0,0,sales,low,1,1.0,0.0
6933,FLEURY,0.87,0.97,4,160,3,0,0,0,IT,low,1,1.0,0.0
6943,BESSETTE,0.88,0.72,4,249,3,1,0,0,RandD,medium,2,1.0,0.0
6942,ALAM,0.79,0.81,4,203,3,0,0,0,RandD,medium,2,1.0,0.0
6941,MELLOTT,0.7,0.8,4,236,2,0,0,0,RandD,medium,2,1.0,0.0
6940,BLAIN,0.6,0.73,5,203,2,0,0,0,IT,medium,2,1.0,0.0
6939,OBREGON,1.0,0.87,3,274,3,0,0,0,product_mng,medium,2,1.0,0.0
6937,MALEK,0.79,0.96,4,170,2,0,0,0,product_mng,low,1,1.0,0.0
6936,BROOK,0.63,0.73,3,272,2,0,0,0,product_mng,low,1,1.0,0.0
6934,SALMERON,0.8,0.71,4,200,2,0,0,0,IT,low,1,1.0,0.0
6930,YINGLING,0.58,0.78,3,223,3,0,0,0,management,low,1,1.0,0.0
6906,FORDE,0.69,0.91,3,167,2,0,0,0,technical,medium,2,1.0,0.0
6928,CATHCART,0.97,0.96,5,210,6,1,0,0,technical,low,1,1.0,0.0
6924,LUKER,0.36,0.93,3,162,5,0,0,0,support,low,1,1.0,0.0
6923,CUNHA,0.67,0.73,4,251,3,0,0,0,support,high,3,1.0,0.0
6920,QURESHI,0.93,0.96,4,223,3,1,0,0,support,high,3,1.0,0.0
6918,BRYCE,0.69,0.86,4,214,2,0,0,0,support,high,3,1.0,0.0
6917,PELKEY,0.75,0.86,6,114,4,0,0,0,support,high,3,1.0,0.0
6914,CLEAVER,0.69,1.0,5,237,3,0,0,0,technical,high,3,1.0,0.0
6910,FUTCH,0.88,1.0,3,125,3,0,0,0,technical,medium,2,1.0,0.0
6946,BOTTS,0.59,0.75,3,168,3,0,0,0,RandD,medium,2,1.0,0.0
6947,ARVIZU,0.64,0.75,4,172,4,0,0,0,marketing,medium,2,1.0,0.0
6948,MARINELLI,0.81,0.83,3,177,2,0,0,0,sales,medium,2,1.0,0.0
6951,FALCO,0.73,0.89,3,226,3,1,0,0,technical,high,3,1.0,0.0
6987,GRUBE,0.85,0.89,4,177,3,0,0,0,technical,medium,2,1.0,0.0
6984,MARTINEAU,0.87,0.94,3,217,3,0,0,0,technical,medium,2,1.0,0.0
6983,PLUMB,0.79,0.74,3,238,2,0,0,0,technical,medium,2,1.0,0.0
6981,TRYON,0.79,0.89,3,252,2,0,0,0,hr,medium,2,1.0,0.0
6980,HALLMARK,0.66,0.98,4,225,2,1,0,0,hr,medium,2,1.0,0.0
6979,SWICK,0.92,0.81,4,206,2,0,0,0,hr,medium,2,1.0,0.0
6978,OGLETREE,0.8,0.74,3,159,2,0,0,0,hr,medium,2,1.0,0.0
6977,SPANO,0.81,0.86,5,159,2,0,0,0,accounting,medium,2,1.0,0.0
6975,BENN,0.8,0.84,3,203,3,1,0,0,accounting,medium,2,1.0,0.0
6971,TRUESDALE,0.81,0.77,5,102,5,0,0,0,sales,medium,2,1.0,0.0
6968,MCLOUGHLIN,0.85,0.97,4,210,2,0,0,0,sales,medium,2,1.0,0.0
6964,BOLINGER,0.89,0.81,3,268,3,0,0,0,sales,low,1,1.0,0.0
6962,STROH,0.87,0.86,3,196,4,0,0,0,sales,low,1,1.0,0.0
6960,CROZIER,0.64,0.79,3,253,2,0,0,0,sales,low,1,1.0,0.0
6959,CHARBONNEAU,0.79,0.84,4,171,3,0,0,0,sales,low,1,1.0,0.0
6956,WARRINGTON,0.79,0.75,4,168,3,0,0,0,sales,high,3,1.0,0.0
6953,GOTTSCHALK,0.54,0.81,3,145,2,0,0,0,marketing,high,3,1.0,0.0
6907,WESTOVER,0.69,0.81,5,217,2,0,0,0,technical,medium,2,1.0,0.0
6905,PETTWAY,0.76,0.78,3,162,3,0,0,0,technical,medium,2,1.0,0.0
6818,FUSSELL,0.87,0.92,4,141,3,0,0,0,sales,low,1,1.0,0.0
6842,MCBROOM,0.76,0.84,5,249,3,0,0,0,support,low,1,1.0,0.0
6861,DABBS,0.91,0.84,3,237,2,0,0,0,product_mng,medium,2,1.0,0.0
6859,AGOSTO,0.54,0.73,4,266,3,0,0,0,product_mng,low,1,1.0,0.0
6858,CLAIR,0.94,0.71,3,175,3,0,0,0,IT,low,1,1.0,0.0
6853,TINGLE,0.8,0.82,4,175,2,0,0,0,management,low,1,1.0,0.0
6848,YEPEZ,0.84,0.91,4,207,3,0,0,0,support,low,1,1.0,0.0
6846,DUFOUR,0.8,0.82,3,178,3,0,0,0,support,low,1,1.0,0.0
6845,TREAT,0.87,0.72,3,201,3,0,0,0,support,low,1,1.0,0.0
6844,LOHMAN,0.76,0.77,5,234,3,0,0,0,support,low,1,1.0,0.0
6840,BOUTWELL,0.85,0.7,3,188,2,0,0,0,support,low,1,1.0,0.0
6900,RINKER,0.79,0.74,4,222,2,0,0,0,accounting,medium,2,1.0,0.0
6839,SACKS,0.64,0.74,3,267,2,0,0,0,support,medium,2,1.0,0.0
6837,LAROCCA,0.6,0.97,5,145,2,0,0,0,technical,medium,2,1.0,0.0
6831,DUTY,0.72,0.71,3,242,2,0,0,0,technical,medium,2,1.0,0.0
6827,WILDMAN,0.53,0.82,3,133,3,0,0,0,hr,medium,2,1.0,0.0
6825,RUHL,0.53,0.92,3,199,2,0,0,0,hr,medium,2,1.0,0.0
6824,ANNIS,0.49,0.85,4,238,2,0,0,0,hr,medium,2,1.0,0.0
6821,TORGERSON,0.71,0.77,3,193,3,1,0,0,accounting,low,1,1.0,0.0
6820,LEMOS,0.91,0.95,3,189,2,0,0,0,sales,low,1,1.0,0.0
6863,MERCURIO,0.65,0.97,3,171,3,0,0,0,IT,medium,2,1.0,0.0
6865,WACHTER,0.23,0.88,5,238,6,0,0,0,RandD,medium,2,1.0,0.0
6867,LANGAN,0.81,0.8,3,183,2,1,0,0,RandD,medium,2,1.0,0.0
6871,HOWIE,0.51,0.8,3,254,2,0,0,0,sales,medium,2,1.0,0.0
6899,CONEY,0.86,1.0,3,166,3,1,0,0,accounting,medium,2,1.0,0.0
6895,MILLSAP,0.69,0.91,4,128,3,1,0,0,sales,medium,2,1.0,0.0
6894,LOWER,0.49,0.99,5,262,2,1,0,0,sales,medium,2,1.0,0.0
6893,MACHUCA,0.86,0.94,3,212,3,0,0,0,sales,medium,2,1.0,0.0
6890,KURTH,0.52,0.82,2,242,3,0,0,0,sales,medium,2,1.0,0.0
6887,BUSTILLOS,0.16,0.88,4,201,6,0,0,0,sales,medium,2,1.0,0.0
6886,CARLILE,0.92,0.85,4,184,3,0,0,0,sales,low,1,1.0,0.0
6885,MARSDEN,0.88,0.76,4,159,4,1,0,0,sales,low,1,1.0,0.0
6881,SPRATT,0.83,0.87,5,248,3,0,0,0,sales,low,1,1.0,0.0
6880,FEARS,0.14,0.71,2,155,3,0,0,0,sales,low,1,1.0,0.0
6878,BOSCO,0.74,0.8,3,219,2,0,0,0,marketing,medium,2,1.0,0.0
6877,FEASTER,0.74,0.94,4,255,4,0,0,0,marketing,medium,2,1.0,0.0
6876,RAYMER,0.79,0.84,4,144,2,1,0,0,marketing,medium,2,1.0,0.0
6875,HOOTEN,0.8,0.74,5,181,4,1,0,0,management,medium,2,1.0,0.0
6874,ARROWOOD,0.57,0.96,4,177,2,0,0,0,technical,low,1,1.0,0.0
6873,ELDRED,0.74,0.96,5,222,2,0,0,0,support,high,3,1.0,0.0
6872,WEINBERGER,0.66,0.86,4,112,6,0,0,0,accounting,medium,2,1.0,0.0
7350,RICCIO,0.6,0.99,4,160,3,0,0,0,sales,low,1,1.0,0.0
7352,BUNCE,0.91,1.0,4,125,4,0,0,0,sales,medium,2,1.0,0.0
7354,STIVERS,0.9,0.78,3,162,2,0,0,0,sales,medium,2,1.0,0.0
7894,MORI,0.7,0.92,5,182,3,0,0,0,hr,low,1,1.0,0.0
7914,MARIA,0.92,0.79,3,243,4,0,0,0,support,medium,2,1.0,0.0
7911,PAQUIN,0.67,0.8,4,137,2,0,0,0,support,medium,2,1.0,0.0
7908,SCHRECK,0.23,0.78,4,154,6,1,0,0,support,medium,2,1.0,0.0
7902,ELIZALDE,0.64,0.78,5,200,3,0,0,0,technical,medium,2,1.0,0.0
7900,DELISLE,0.56,0.71,5,243,3,0,0,0,technical,medium,2,1.0,0.0
7899,DINGLE,0.51,0.76,3,256,2,0,0,0,technical,medium,2,1.0,0.0
7898,STRAW,0.97,0.77,4,208,2,0,0,0,technical,medium,2,1.0,0.0
7897,FREEZE,0.78,0.87,4,178,3,0,0,0,technical,medium,2,1.0,0.0
7893,CHARETTE,0.75,0.81,2,247,4,0,0,0,hr,low,1,1.0,0.0
7917,CADDELL,0.7,0.75,4,204,3,0,0,0,technical,medium,2,1.0,0.0
7891,MARVEL,0.57,0.76,4,164,2,0,0,0,hr,low,1,1.0,0.0
7889,BRESSLER,0.64,0.85,4,265,2,0,0,0,accounting,low,1,1.0,0.0
7888,MOULTRIE,0.45,0.79,5,97,6,1,0,0,accounting,high,3,1.0,0.0
7883,PLATA,0.95,0.83,4,252,2,0,0,0,sales,high,3,1.0,0.0
7873,CREW,0.18,0.73,4,219,5,0,0,0,sales,medium,2,1.0,0.0
7871,TOLLEFSON,0.52,0.88,3,261,4,0,0,0,sales,medium,2,1.0,0.0
7860,MASH,0.98,0.73,4,140,4,0,0,0,marketing,low,1,1.0,0.0
7856,JUMP,0.8,0.78,5,266,3,0,0,0,RandD,low,1,1.0,0.0
7915,MELGOZA,0.75,0.93,5,210,3,0,0,0,support,medium,2,1.0,0.0
7919,STERNBERG,0.8,1.0,3,177,2,0,0,0,technical,medium,2,1.0,0.0
7360,JEFFCOAT,0.73,0.91,3,135,2,0,0,0,hr,medium,2,1.0,0.0
7941,WACKER,0.62,0.85,4,225,2,0,0,0,management,high,3,1.0,0.0
7967,CORDEIRO,0.76,0.75,3,239,2,0,0,0,hr,low,1,1.0,0.0
7966,KARIM,0.74,0.99,4,193,3,0,0,0,accounting,low,1,1.0,0.0
7957,CHON,0.5,0.76,2,107,4,0,0,0,sales,high,3,1.0,0.0
7956,ZEMAN,0.6,0.8,4,222,2,0,0,0,sales,medium,2,1.0,0.0
7954,HEWLETT,0.96,0.9,5,198,2,0,0,0,sales,medium,2,1.0,0.0
7950,NILSEN,0.21,0.93,4,189,2,1,0,0,sales,medium,2,1.0,0.0
7949,REINHARD,0.76,0.99,3,166,3,0,0,0,sales,medium,2,1.0,0.0
7947,WINTON,0.98,0.73,2,237,3,0,0,0,sales,medium,2,1.0,0.0
7937,JANSON,0.49,0.99,4,258,3,1,0,0,sales,low,1,1.0,0.0
7921,LOVELADY,0.84,0.72,4,222,2,0,0,0,IT,low,1,1.0,0.0
7936,KENNER,0.51,0.71,4,208,3,1,0,0,marketing,low,1,1.0,0.0
7935,GISH,0.86,0.81,3,232,4,0,0,0,RandD,low,1,1.0,0.0
7929,STOOPS,0.49,0.87,3,212,2,0,0,0,product_mng,medium,2,1.0,0.0
7927,KOO,0.76,0.98,4,191,2,0,0,0,product_mng,medium,2,1.0,0.0
7926,MCGLYNN,0.66,0.89,4,139,3,0,0,0,product_mng,medium,2,1.0,0.0
7924,WOLFSON,0.64,0.96,3,109,4,0,0,0,IT,medium,2,1.0,0.0
7923,MACARTHUR,0.98,0.87,5,151,6,0,0,0,IT,medium,2,1.0,0.0
7922,STROUSE,0.48,0.94,3,185,2,1,0,0,IT,medium,2,1.0,0.0
7850,ROST,0.97,0.88,4,139,2,0,0,0,product_mng,high,3,1.0,0.0
7848,HAGOOD,0.94,0.73,5,142,2,1,0,0,IT,high,3,1.0,0.0
7845,ZACK,0.18,0.87,6,226,4,0,0,0,IT,high,3,1.0,0.0
7779,SHOEMAKE,0.71,0.96,3,201,3,0,0,0,RandD,low,1,1.0,0.0
7789,LOWTHER,0.77,0.78,2,271,3,0,0,0,management,low,1,1.0,0.0
7788,BEVAN,0.69,0.76,4,257,4,0,0,0,technical,low,1,1.0,0.0
7787,BOE,0.54,0.97,4,258,3,0,0,0,support,low,1,1.0,0.0
7786,BONIN,0.65,0.81,4,192,3,0,0,0,accounting,low,1,1.0,0.0
7785,BOVE,0.65,0.74,4,237,3,1,0,0,sales,low,1,1.0,0.0
7784,CARRAWAY,0.64,0.85,3,250,3,0,0,0,marketing,low,1,1.0,0.0
7783,HAZARD,0.88,0.92,3,179,3,0,0,0,RandD,low,1,1.0,0.0
7781,SLAY,0.89,0.84,5,168,2,0,0,0,RandD,low,1,1.0,0.0
7775,MALLEY,0.67,0.94,2,192,3,0,0,0,product_mng,low,1,1.0,0.0
7841,CRANK,0.27,0.75,5,264,3,0,0,0,technical,medium,2,1.0,0.0
7774,PROUTY,0.63,0.76,3,176,2,0,0,0,product_mng,low,1,1.0,0.0
7772,LARRABEE,0.6,0.7,4,145,6,0,0,0,IT,low,1,1.0,0.0
7766,MCAULEY,0.8,0.99,5,187,3,1,0,0,technical,medium,2,1.0,0.0
7761,UMANA,0.49,0.79,5,206,2,0,0,0,support,medium,2,1.0,0.0
7759,STRACHAN,0.75,0.82,3,227,2,0,0,0,support,medium,2,1.0,0.0
7758,BIXBY,0.5,0.95,4,222,3,1,0,0,support,medium,2,1.0,0.0
7756,BRANNEN,0.61,0.72,4,209,2,0,0,0,support,medium,2,1.0,0.0
7755,CICCONE,0.66,0.72,3,135,2,0,0,0,support,medium,2,1.0,0.0
7796,MCCUTCHEN,0.57,0.85,4,152,3,0,0,0,sales,medium,2,1.0,0.0
7798,SHOOP,0.96,0.89,2,239,6,1,0,0,sales,medium,2,1.0,0.0
7801,PETRILLO,0.73,0.74,5,199,2,0,0,0,sales,medium,2,1.0,0.0
7804,BORCHARDT,0.65,0.75,3,194,4,1,0,0,sales,low,1,1.0,0.0
7839,MULVEY,0.52,0.82,3,138,2,1,0,0,support,medium,2,1.0,0.0
7838,WOODHOUSE,0.57,0.86,3,164,2,0,0,0,support,medium,2,1.0,0.0
7837,RIGGLE,0.14,0.98,5,172,5,0,0,0,support,medium,2,1.0,0.0
7836,TRUSSELL,0.76,0.71,3,205,2,0,0,0,support,medium,2,1.0,0.0
7835,HARTSELL,0.99,0.9,4,181,3,0,0,0,support,medium,2,1.0,0.0
7832,EMMERT,0.65,0.78,4,205,2,0,0,0,support,medium,2,1.0,0.0
7829,DEROSE,0.88,0.89,5,189,2,0,0,0,technical,medium,2,1.0,0.0
7826,GIFFIN,0.67,0.82,5,148,2,1,0,0,technical,medium,2,1.0,0.0
7823,ESKRIDGE,0.63,0.96,3,144,2,0,0,0,technical,medium,2,1.0,0.0
7822,SOUDER,0.69,0.76,3,153,3,0,0,0,technical,medium,2,1.0,0.0
7819,GROH,0.67,0.96,4,207,3,0,0,0,technical,medium,2,1.0,0.0
7816,RADEMACHER,0.3,0.88,5,245,4,0,0,0,hr,low,1,1.0,0.0
